team,state,nfl_year,players_from_state,from_desc
BAL,Nevada,1976,1,high_school
BAL,Louisiana,1976,3,high_school
BAL,South Dakota,1976,1,high_school
BAL,New York,1976,1,high_school
BAL,Tennessee,1976,1,high_school
BAL,Michigan,1976,1,high_school
BAL,Florida,1976,2,high_school
BAL,Texas,1976,3,high_school
BAL,Virginia,1976,2,high_school
BAL,New Jersey,1976,1,high_school
BAL,Mississippi,1976,1,high_school
BAL,Kansas,1976,1,high_school
BAL,Louisiana,2012,3,birth
BAL,Indiana,2012,2,birth
BAL,Florida,2012,11,birth
BAL,Pennsylvania,2012,3,birth
BAL,Alabama,2012,2,birth
BAL,Texas,2012,6,birth
BAL,North Carolina,2012,2,birth
BAL,Illinois,2012,1,birth
BAL,California,2012,1,birth
BAL,Virginia,2012,2,birth
BAL,Massachusetts,2012,1,birth
BAL,Maryland,2012,1,birth
BAL,Tennessee,2012,2,birth
BAL,New Jersey,2012,2,birth
BAL,Minnesota,2012,1,birth
BAL,Oklahoma,2012,1,birth
BAL,South Carolina,2012,1,birth
BAL,Iowa,2012,1,birth
BAL,New York,2012,3,birth
BAL,Georgia,2012,1,birth
BAL,Nebraska,2012,1,birth
BAL,Idaho,2012,1,birth
BAL,Louisiana,2012,2,high_school
BAL,Indiana,2012,2,high_school
BAL,Florida,2012,11,high_school
BAL,Pennsylvania,2012,3,high_school
BAL,Alabama,2012,2,high_school
BAL,Texas,2012,4,high_school
BAL,North Carolina,2012,3,high_school
BAL,Illinois,2012,1,high_school
BAL,Virginia,2012,2,high_school
BAL,Massachusetts,2012,1,high_school
BAL,California,2012,4,high_school
BAL,Maryland,2012,1,high_school
BAL,Tennessee,2012,2,high_school
BAL,New Jersey,2012,2,high_school
BAL,Minnesota,2012,1,high_school
BAL,Kentucky,2012,1,high_school
BAL,Oklahoma,2012,1,high_school
BAL,South Carolina,2012,1,high_school
BAL,Connecticut,2012,1,high_school
BAL,New York,2012,3,high_school
BAL,Georgia,2012,1,high_school
BAL,Arizona,2012,1,high_school
BAL,Nebraska,2012,1,high_school
BAL,Utah,2012,1,high_school
BAL,Iowa,2012,1,high_school
BAL,Virginia,2005,1,birth
BAL,Louisiana,2005,4,birth
BAL,North Carolina,2005,3,birth
BAL,Texas,2005,6,birth
BAL,Montana,2005,2,birth
BAL,Florida,2005,6,birth
BAL,Georgia,2005,5,birth
BAL,Pennsylvania,2005,1,birth
BAL,Alabama,2005,3,birth
BAL,Maryland,2005,1,birth
BAL,California,2005,7,birth
BAL,South Carolina,2005,3,birth
BAL,Michigan,2005,3,birth
BAL,Tennessee,2005,1,birth
BAL,Arizona,2005,1,birth
BAL,Minnesota,2005,1,birth
BAL,Kansas,2005,1,birth
BAL,Oklahoma,2005,1,birth
BAL,Illinois,2005,1,birth
BAL,New York,2005,1,birth
BAL,Ohio,2005,1,birth
BAL,Wisconsin,2005,1,birth
BAL,Virginia,2005,1,high_school
BAL,Louisiana,2005,4,high_school
BAL,North Carolina,2005,3,high_school
BAL,Texas,2005,4,high_school
BAL,Montana,2005,2,high_school
BAL,Florida,2005,6,high_school
BAL,Georgia,2005,4,high_school
BAL,Pennsylvania,2005,2,high_school
BAL,Alabama,2005,3,high_school
BAL,Maryland,2005,2,high_school
BAL,California,2005,8,high_school
BAL,South Carolina,2005,2,high_school
BAL,Michigan,2005,3,high_school
BAL,Tennessee,2005,1,high_school
BAL,Arizona,2005,1,high_school
BAL,Oklahoma,2005,1,high_school
BAL,Wyoming,2005,1,high_school
BAL,Illinois,2005,1,high_school
BAL,New York,2005,2,high_school
BAL,Ohio,2005,1,high_school
BAL,Massachusetts,2005,1,high_school
BAL,Wisconsin,2005,1,high_school
BAL,Illinois,2014,2,birth
BAL,Virginia,2014,3,birth
BAL,Kansas,2014,1,birth
BAL,Pennsylvania,2014,2,birth
BAL,Alabama,2014,4,birth
BAL,New Jersey,2014,5,birth
BAL,Florida,2014,10,birth
BAL,Texas,2014,6,birth
BAL,Tennessee,2014,4,birth
BAL,Missouri,2014,1,birth
BAL,New York,2014,1,birth
BAL,Colorado,2014,1,birth
BAL,California,2014,5,birth
BAL,Maryland,2014,1,birth
BAL,Indiana,2014,1,birth
BAL,Louisiana,2014,2,birth
BAL,Georgia,2014,3,birth
BAL,Kentucky,2014,1,birth
BAL,Minnesota,2014,1,birth
BAL,Oklahoma,2014,1,birth
BAL,Nevada,2014,1,birth
BAL,Wisconsin,2014,1,birth
BAL,Nebraska,2014,1,birth
BAL,Iowa,2014,1,birth
BAL,Ohio,2014,2,birth
BAL,Illinois,2014,2,high_school
BAL,Virginia,2014,3,high_school
BAL,Kansas,2014,1,high_school
BAL,Pennsylvania,2014,2,high_school
BAL,Alabama,2014,4,high_school
BAL,New Jersey,2014,5,high_school
BAL,Florida,2014,10,high_school
BAL,Texas,2014,7,high_school
BAL,Tennessee,2014,3,high_school
BAL,Ohio,2014,2,high_school
BAL,North Carolina,2014,1,high_school
BAL,Colorado,2014,1,high_school
BAL,California,2014,4,high_school
BAL,Maryland,2014,1,high_school
BAL,Indiana,2014,1,high_school
BAL,Georgia,2014,3,high_school
BAL,Utah,2014,2,high_school
BAL,Arizona,2014,1,high_school
BAL,Oklahoma,2014,1,high_school
BAL,Louisiana,2014,2,high_school
BAL,Nevada,2014,1,high_school
BAL,Wisconsin,2014,1,high_school
BAL,Nebraska,2014,1,high_school
BAL,Iowa,2014,1,high_school
BAL,Pennsylvania,1968,3,birth
BAL,Texas,1968,3,birth
BAL,Michigan,1968,1,birth
BAL,Ohio,1968,1,birth
BAL,Mississippi,1968,3,birth
BAL,Georgia,1968,1,birth
BAL,Indiana,1968,1,birth
BAL,New York,1968,1,birth
BAL,Missouri,1968,1,birth
BAL,Virginia,1968,1,birth
BAL,Illinois,1968,1,birth
BAL,Louisiana,1968,1,birth
BAL,South Carolina,1968,1,birth
BAL,Wyoming,1968,1,birth
BAL,Tennessee,1968,1,birth
BAL,West Virginia,1968,1,birth
BAL,Rhode Island,1968,1,birth
BAL,Maryland,1968,1,birth
BAL,Pennsylvania,1968,1,high_school
BAL,Texas,1968,3,high_school
BAL,Michigan,1968,1,high_school
BAL,Ohio,1968,2,high_school
BAL,Mississippi,1968,3,high_school
BAL,California,1968,1,high_school
BAL,Indiana,1968,1,high_school
BAL,New York,1968,1,high_school
BAL,Virginia,1968,1,high_school
BAL,Illinois,1968,1,high_school
BAL,Louisiana,1968,1,high_school
BAL,South Carolina,1968,1,high_school
BAL,Washington,1968,1,high_school
BAL,Kentucky,1968,1,high_school
BAL,West Virginia,1968,1,high_school
BAL,Wyoming,1968,1,high_school
BAL,Maryland,1968,1,high_school
BAL,Louisiana,2002,2,birth
BAL,Wisconsin,2002,1,birth
BAL,Illinois,2002,1,birth
BAL,Arizona,2002,3,birth
BAL,Florida,2002,3,birth
BAL,California,2002,4,birth
BAL,Alabama,2002,3,birth
BAL,North Carolina,2002,3,birth
BAL,Connecticut,2002,1,birth
BAL,Michigan,2002,4,birth
BAL,Virginia,2002,3,birth
BAL,Missouri,2002,1,birth
BAL,Kentucky,2002,1,birth
BAL,Georgia,2002,2,birth
BAL,Texas,2002,2,birth
BAL,Pennsylvania,2002,1,birth
BAL,Ohio,2002,3,birth
BAL,Washington,2002,2,birth
BAL,Kansas,2002,1,birth
BAL,New Jersey,2002,1,birth
BAL,South Carolina,2002,2,birth
BAL,Tennessee,2002,1,birth
BAL,Louisiana,2002,2,high_school
BAL,Wisconsin,2002,1,high_school
BAL,Georgia,2002,3,high_school
BAL,Arizona,2002,3,high_school
BAL,Florida,2002,1,high_school
BAL,California,2002,2,high_school
BAL,Alabama,2002,3,high_school
BAL,North Carolina,2002,3,high_school
BAL,Connecticut,2002,1,high_school
BAL,Michigan,2002,4,high_school
BAL,Missouri,2002,1,high_school
BAL,Kentucky,2002,1,high_school
BAL,Texas,2002,4,high_school
BAL,Pennsylvania,2002,2,high_school
BAL,Tennessee,2002,1,high_school
BAL,Virginia,2002,2,high_school
BAL,Washington,2002,2,high_school
BAL,Oklahoma,2002,2,high_school
BAL,South Carolina,2002,1,high_school
BAL,Ohio,2002,1,high_school
BAL,New York,2002,1,high_school
BAL,Massachusetts,2002,1,high_school
BAL,Louisiana,2003,2,birth
BAL,North Carolina,2003,2,birth
BAL,Wisconsin,2003,1,birth
BAL,Arizona,2003,2,birth
BAL,Alabama,2003,5,birth
BAL,Pennsylvania,2003,1,birth
BAL,Florida,2003,3,birth
BAL,California,2003,3,birth
BAL,South Carolina,2003,3,birth
BAL,New Jersey,2003,2,birth
BAL,Connecticut,2003,1,birth
BAL,Michigan,2003,3,birth
BAL,Missouri,2003,1,birth
BAL,Tennessee,2003,2,birth
BAL,Kentucky,2003,1,birth
BAL,Georgia,2003,3,birth
BAL,Texas,2003,2,birth
BAL,Virginia,2003,1,birth
BAL,Minnesota,2003,1,birth
BAL,Kansas,2003,1,birth
BAL,Washington,2003,1,birth
BAL,Ohio,2003,2,birth
BAL,Louisiana,2003,4,high_school
BAL,North Carolina,2003,2,high_school
BAL,Wisconsin,2003,1,high_school
BAL,Arizona,2003,1,high_school
BAL,Alabama,2003,5,high_school
BAL,Pennsylvania,2003,2,high_school
BAL,Florida,2003,5,high_school
BAL,California,2003,4,high_school
BAL,South Carolina,2003,2,high_school
BAL,New Jersey,2003,1,high_school
BAL,Connecticut,2003,1,high_school
BAL,Michigan,2003,3,high_school
BAL,Missouri,2003,1,high_school
BAL,Georgia,2003,3,high_school
BAL,Tennessee,2003,1,high_school
BAL,Kentucky,2003,1,high_school
BAL,Texas,2003,3,high_school
BAL,Virginia,2003,2,high_school
BAL,Oklahoma,2003,1,high_school
BAL,Washington,2003,1,high_school
BAL,Ohio,2003,1,high_school
BAL,New York,2003,1,high_school
BAL,Massachusetts,2003,1,high_school
BAL,Louisiana,2004,6,birth
BAL,Wisconsin,2004,2,birth
BAL,Montana,2004,1,birth
BAL,Arizona,2004,2,birth
BAL,Alabama,2004,5,birth
BAL,Pennsylvania,2004,1,birth
BAL,Texas,2004,2,birth
BAL,Florida,2004,3,birth
BAL,California,2004,5,birth
BAL,North Carolina,2004,2,birth
BAL,South Carolina,2004,2,birth
BAL,Connecticut,2004,1,birth
BAL,Michigan,2004,2,birth
BAL,Missouri,2004,1,birth
BAL,Tennessee,2004,1,birth
BAL,New Jersey,2004,1,birth
BAL,Minnesota,2004,1,birth
BAL,Kansas,2004,1,birth
BAL,Illinois,2004,1,birth
BAL,Georgia,2004,2,birth
BAL,Ohio,2004,1,birth
BAL,Louisiana,2004,6,high_school
BAL,Wisconsin,2004,2,high_school
BAL,Montana,2004,1,high_school
BAL,Arizona,2004,1,high_school
BAL,Alabama,2004,5,high_school
BAL,Pennsylvania,2004,2,high_school
BAL,Texas,2004,4,high_school
BAL,Florida,2004,4,high_school
BAL,California,2004,6,high_school
BAL,North Carolina,2004,2,high_school
BAL,South Carolina,2004,1,high_school
BAL,Connecticut,2004,1,high_school
BAL,Michigan,2004,2,high_school
BAL,Missouri,2004,1,high_school
BAL,Georgia,2004,2,high_school
BAL,Tennessee,2004,1,high_school
BAL,New Jersey,2004,1,high_school
BAL,Oklahoma,2004,1,high_school
BAL,Virginia,2004,1,high_school
BAL,Illinois,2004,1,high_school
BAL,Ohio,2004,1,high_school
BAL,New York,2004,1,high_school
BAL,Massachusetts,2004,1,high_school
BAL,Virginia,2006,2,birth
BAL,Louisiana,2006,4,birth
BAL,Montana,2006,1,birth
BAL,South Carolina,2006,2,birth
BAL,Alabama,2006,2,birth
BAL,Pennsylvania,2006,1,birth
BAL,Florida,2006,4,birth
BAL,Colorado,2006,2,birth
BAL,Georgia,2006,3,birth
BAL,California,2006,1,birth
BAL,Missouri,2006,1,birth
BAL,Michigan,2006,2,birth
BAL,Mississippi,2006,1,birth
BAL,Tennessee,2006,1,birth
BAL,North Carolina,2006,1,birth
BAL,Oklahoma,2006,1,birth
BAL,Arizona,2006,1,birth
BAL,Minnesota,2006,1,birth
BAL,Kansas,2006,1,birth
BAL,Ohio,2006,1,birth
BAL,New Jersey,2006,1,birth
BAL,Illinois,2006,1,birth
BAL,New York,2006,2,birth
BAL,Texas,2006,3,birth
BAL,Iowa,2006,1,birth
BAL,Nebraska,2006,1,birth
BAL,West Virginia,2006,1,birth
BAL,Wisconsin,2006,1,birth
BAL,Virginia,2006,2,high_school
BAL,Louisiana,2006,4,high_school
BAL,Montana,2006,1,high_school
BAL,South Carolina,2006,2,high_school
BAL,Alabama,2006,2,high_school
BAL,Pennsylvania,2006,1,high_school
BAL,Florida,2006,5,high_school
BAL,Colorado,2006,2,high_school
BAL,Georgia,2006,3,high_school
BAL,California,2006,9,high_school
BAL,Oklahoma,2006,1,high_school
BAL,Michigan,2006,2,high_school
BAL,Mississippi,2006,1,high_school
BAL,Tennessee,2006,1,high_school
BAL,North Carolina,2006,1,high_school
BAL,Arizona,2006,1,high_school
BAL,Ohio,2006,1,high_school
BAL,Texas,2006,3,high_school
BAL,Illinois,2006,1,high_school
BAL,New York,2006,1,high_school
BAL,Iowa,2006,1,high_school
BAL,Nebraska,2006,1,high_school
BAL,Utah,2006,1,high_school
BAL,Massachusetts,2006,1,high_school
BAL,Wisconsin,2006,1,high_school
BAL,Virginia,2007,2,birth
BAL,Louisiana,2007,6,birth
BAL,Montana,2007,1,birth
BAL,Alabama,2007,1,birth
BAL,Ohio,2007,2,birth
BAL,South Carolina,2007,1,birth
BAL,Pennsylvania,2007,1,birth
BAL,Florida,2007,6,birth
BAL,Colorado,2007,2,birth
BAL,Minnesota,2007,2,birth
BAL,California,2007,1,birth
BAL,Missouri,2007,1,birth
BAL,Michigan,2007,2,birth
BAL,Mississippi,2007,1,birth
BAL,Wisconsin,2007,2,birth
BAL,North Carolina,2007,1,birth
BAL,Arizona,2007,1,birth
BAL,Texas,2007,4,birth
BAL,Georgia,2007,2,birth
BAL,Kansas,2007,1,birth
BAL,New Jersey,2007,1,birth
BAL,Oklahoma,2007,1,birth
BAL,New York,2007,2,birth
BAL,Iowa,2007,2,birth
BAL,Indiana,2007,1,birth
BAL,Nebraska,2007,1,birth
BAL,Virginia,2007,2,high_school
BAL,Louisiana,2007,6,high_school
BAL,Montana,2007,1,high_school
BAL,Alabama,2007,1,high_school
BAL,Ohio,2007,2,high_school
BAL,South Carolina,2007,1,high_school
BAL,Pennsylvania,2007,1,high_school
BAL,Florida,2007,7,high_school
BAL,Colorado,2007,2,high_school
BAL,Minnesota,2007,1,high_school
BAL,California,2007,2,high_school
BAL,Oklahoma,2007,1,high_school
BAL,Michigan,2007,2,high_school
BAL,Mississippi,2007,1,high_school
BAL,Wisconsin,2007,2,high_school
BAL,North Carolina,2007,1,high_school
BAL,Arizona,2007,2,high_school
BAL,Texas,2007,3,high_school
BAL,New York,2007,1,high_school
BAL,Iowa,2007,2,high_school
BAL,Georgia,2007,2,high_school
BAL,Nebraska,2007,1,high_school
BAL,Utah,2007,1,high_school
BAL,Massachusetts,2007,1,high_school
BAL,Louisiana,2008,3,birth
BAL,Utah,2008,1,birth
BAL,Alabama,2008,3,birth
BAL,Ohio,2008,4,birth
BAL,Pennsylvania,2008,1,birth
BAL,Florida,2008,8,birth
BAL,Georgia,2008,3,birth
BAL,Massachusetts,2008,1,birth
BAL,Wisconsin,2008,3,birth
BAL,California,2008,8,birth
BAL,Missouri,2008,1,birth
BAL,North Carolina,2008,3,birth
BAL,Illinois,2008,2,birth
BAL,Michigan,2008,3,birth
BAL,Texas,2008,2,birth
BAL,Arizona,2008,1,birth
BAL,Minnesota,2008,1,birth
BAL,New Jersey,2008,1,birth
BAL,Oklahoma,2008,1,birth
BAL,New York,2008,3,birth
BAL,Indiana,2008,1,birth
BAL,Nebraska,2008,1,birth
BAL,Iowa,2008,1,birth
BAL,Colorado,2008,1,birth
BAL,Tennessee,2008,1,birth
BAL,Louisiana,2008,3,high_school
BAL,Utah,2008,2,high_school
BAL,Alabama,2008,1,high_school
BAL,Ohio,2008,4,high_school
BAL,Pennsylvania,2008,1,high_school
BAL,Florida,2008,9,high_school
BAL,Georgia,2008,2,high_school
BAL,Massachusetts,2008,1,high_school
BAL,Wisconsin,2008,3,high_school
BAL,Maryland,2008,1,high_school
BAL,California,2008,8,high_school
BAL,Oklahoma,2008,1,high_school
BAL,North Carolina,2008,3,high_school
BAL,Illinois,2008,1,high_school
BAL,Michigan,2008,3,high_school
BAL,Texas,2008,2,high_school
BAL,Arizona,2008,1,high_school
BAL,New Jersey,2008,1,high_school
BAL,New York,2008,2,high_school
BAL,Nebraska,2008,1,high_school
BAL,Iowa,2008,1,high_school
BAL,Colorado,2008,1,high_school
BAL,Tennessee,2008,1,high_school
BAL,California,2009,7,birth
BAL,New Jersey,2009,3,birth
BAL,Louisiana,2009,3,birth
BAL,Montana,2009,1,birth
BAL,Utah,2009,1,birth
BAL,Ohio,2009,4,birth
BAL,Alabama,2009,2,birth
BAL,Pennsylvania,2009,1,birth
BAL,North Carolina,2009,2,birth
BAL,Florida,2009,8,birth
BAL,Massachusetts,2009,1,birth
BAL,Missouri,2009,1,birth
BAL,Illinois,2009,2,birth
BAL,Minnesota,2009,2,birth
BAL,Connecticut,2009,1,birth
BAL,Arizona,2009,1,birth
BAL,Nevada,2009,1,birth
BAL,Georgia,2009,1,birth
BAL,Virginia,2009,1,birth
BAL,Kansas,2009,1,birth
BAL,Michigan,2009,2,birth
BAL,Oklahoma,2009,1,birth
BAL,New York,2009,2,birth
BAL,Indiana,2009,1,birth
BAL,Nebraska,2009,1,birth
BAL,Tennessee,2009,1,birth
BAL,Iowa,2009,1,birth
BAL,Idaho,2009,1,birth
BAL,Wisconsin,2009,1,birth
BAL,California,2009,7,high_school
BAL,New Jersey,2009,3,high_school
BAL,Louisiana,2009,3,high_school
BAL,Montana,2009,1,high_school
BAL,Utah,2009,1,high_school
BAL,Ohio,2009,4,high_school
BAL,Alabama,2009,1,high_school
BAL,Pennsylvania,2009,1,high_school
BAL,North Carolina,2009,2,high_school
BAL,Florida,2009,9,high_school
BAL,Massachusetts,2009,1,high_school
BAL,Oklahoma,2009,1,high_school
BAL,Illinois,2009,1,high_school
BAL,Minnesota,2009,1,high_school
BAL,Connecticut,2009,1,high_school
BAL,Arizona,2009,2,high_school
BAL,Nevada,2009,1,high_school
BAL,Virginia,2009,1,high_school
BAL,Michigan,2009,2,high_school
BAL,Texas,2009,1,high_school
BAL,New York,2009,1,high_school
BAL,Iowa,2009,1,high_school
BAL,Nebraska,2009,1,high_school
BAL,Tennessee,2009,1,high_school
BAL,Wisconsin,2009,1,high_school
BAL,Ohio,1981,3,birth
BAL,Oklahoma,1981,1,birth
BAL,Oregon,1981,1,birth
BAL,Missouri,1981,1,birth
BAL,Kentucky,1981,1,birth
BAL,South Carolina,1981,1,birth
BAL,California,1981,5,birth
BAL,Texas,1981,7,birth
BAL,Alabama,1981,2,birth
BAL,Florida,1981,2,birth
BAL,Nevada,1981,1,birth
BAL,Mississippi,1981,1,birth
BAL,Tennessee,1981,1,birth
BAL,Virginia,1981,1,birth
BAL,Kansas,1981,1,birth
BAL,Pennsylvania,1981,1,birth
BAL,Georgia,1981,3,birth
BAL,New Hampshire,1981,1,birth
BAL,Massachusetts,1981,3,birth
BAL,New Jersey,1981,1,birth
BAL,Louisiana,1981,1,birth
BAL,Michigan,1981,1,birth
BAL,New York,1981,1,birth
BAL,North Carolina,1981,1,birth
BAL,Nebraska,1981,1,birth
BAL,Maryland,1981,1,birth
BAL,Ohio,1981,3,high_school
BAL,Oklahoma,1981,1,high_school
BAL,Oregon,1981,1,high_school
BAL,North Carolina,1981,1,high_school
BAL,Colorado,1981,1,high_school
BAL,South Carolina,1981,1,high_school
BAL,California,1981,5,high_school
BAL,Texas,1981,7,high_school
BAL,Alabama,1981,2,high_school
BAL,Florida,1981,3,high_school
BAL,Nevada,1981,1,high_school
BAL,Mississippi,1981,1,high_school
BAL,Tennessee,1981,1,high_school
BAL,Kansas,1981,1,high_school
BAL,Arizona,1981,1,high_school
BAL,Georgia,1981,3,high_school
BAL,New Hampshire,1981,1,high_school
BAL,Massachusetts,1981,3,high_school
BAL,Pennsylvania,1981,1,high_school
BAL,New York,1981,1,high_school
BAL,New Jersey,1981,1,high_school
BAL,Louisiana,1981,1,high_school
BAL,Michigan,1981,1,high_school
BAL,Missouri,1981,1,high_school
BAL,Kentucky,1981,1,high_school
BAL,Nebraska,1981,1,high_school
BAL,Maryland,1981,1,high_school
BAL,Oregon,1982,2,birth
BAL,California,1982,4,birth
BAL,Texas,1982,8,birth
BAL,South Carolina,1982,2,birth
BAL,Alabama,1982,2,birth
BAL,Washington,1982,1,birth
BAL,Minnesota,1982,1,birth
BAL,Nevada,1982,1,birth
BAL,Mississippi,1982,1,birth
BAL,Illinois,1982,1,birth
BAL,Louisiana,1982,2,birth
BAL,Florida,1982,4,birth
BAL,Kansas,1982,1,birth
BAL,Oklahoma,1982,1,birth
BAL,Massachusetts,1982,2,birth
BAL,Ohio,1982,1,birth
BAL,North Carolina,1982,4,birth
BAL,Missouri,1982,1,birth
BAL,New York,1982,1,birth
BAL,Arizona,1982,1,birth
BAL,Georgia,1982,2,birth
BAL,Maryland,1982,1,birth
BAL,Utah,1982,1,birth
BAL,Pennsylvania,1982,1,birth
BAL,Michigan,1982,1,birth
BAL,Oregon,1982,1,high_school
BAL,California,1982,4,high_school
BAL,Texas,1982,8,high_school
BAL,South Carolina,1982,2,high_school
BAL,Alabama,1982,2,high_school
BAL,Washington,1982,2,high_school
BAL,Minnesota,1982,1,high_school
BAL,Nevada,1982,1,high_school
BAL,Mississippi,1982,1,high_school
BAL,Illinois,1982,1,high_school
BAL,Louisiana,1982,1,high_school
BAL,Florida,1982,4,high_school
BAL,Massachusetts,1982,2,high_school
BAL,Ohio,1982,1,high_school
BAL,North Carolina,1982,4,high_school
BAL,Missouri,1982,1,high_school
BAL,New York,1982,1,high_school
BAL,Georgia,1982,2,high_school
BAL,Arizona,1982,1,high_school
BAL,Maryland,1982,1,high_school
BAL,Utah,1982,1,high_school
BAL,Pennsylvania,1982,1,high_school
BAL,California,1983,4,birth
BAL,Illinois,1983,2,birth
BAL,Oregon,1983,2,birth
BAL,Oklahoma,1983,1,birth
BAL,North Carolina,1983,3,birth
BAL,Maryland,1983,3,birth
BAL,South Carolina,1983,1,birth
BAL,Texas,1983,6,birth
BAL,Washington,1983,1,birth
BAL,Alabama,1983,3,birth
BAL,Minnesota,1983,2,birth
BAL,Missouri,1983,1,birth
BAL,Mississippi,1983,2,birth
BAL,Louisiana,1983,3,birth
BAL,Kansas,1983,2,birth
BAL,Florida,1983,2,birth
BAL,Ohio,1983,1,birth
BAL,New York,1983,1,birth
BAL,Arizona,1983,2,birth
BAL,Georgia,1983,1,birth
BAL,Utah,1983,1,birth
BAL,Pennsylvania,1983,1,birth
BAL,Michigan,1983,1,birth
BAL,Iowa,1983,1,birth
BAL,Kansas,1983,2,high_school
BAL,Illinois,1983,2,high_school
BAL,Oregon,1983,1,high_school
BAL,California,1983,4,high_school
BAL,Oklahoma,1983,1,high_school
BAL,North Carolina,1983,3,high_school
BAL,Maryland,1983,4,high_school
BAL,South Carolina,1983,1,high_school
BAL,Texas,1983,6,high_school
BAL,Washington,1983,2,high_school
BAL,Alabama,1983,1,high_school
BAL,Minnesota,1983,2,high_school
BAL,Mississippi,1983,2,high_school
BAL,Louisiana,1983,3,high_school
BAL,Florida,1983,2,high_school
BAL,Indiana,1983,1,high_school
BAL,New York,1983,1,high_school
BAL,Georgia,1983,1,high_school
BAL,Arizona,1983,2,high_school
BAL,Utah,1983,1,high_school
BAL,Pennsylvania,1983,1,high_school
BAL,Ohio,1983,1,high_school
BAL,Iowa,1983,1,high_school
BAL,Louisiana,2011,2,birth
BAL,Indiana,2011,2,birth
BAL,Alabama,2011,2,birth
BAL,Pennsylvania,2011,2,birth
BAL,Texas,2011,4,birth
BAL,Ohio,2011,4,birth
BAL,Florida,2011,11,birth
BAL,North Carolina,2011,2,birth
BAL,California,2011,1,birth
BAL,Virginia,2011,3,birth
BAL,Illinois,2011,1,birth
BAL,Maryland,2011,1,birth
BAL,Tennessee,2011,2,birth
BAL,New Jersey,2011,2,birth
BAL,Minnesota,2011,1,birth
BAL,Iowa,2011,2,birth
BAL,New York,2011,2,birth
BAL,Nevada,2011,1,birth
BAL,Georgia,2011,1,birth
BAL,Arizona,2011,1,birth
BAL,Nebraska,2011,1,birth
BAL,Idaho,2011,1,birth
BAL,Louisiana,2011,2,high_school
BAL,Indiana,2011,2,high_school
BAL,Alabama,2011,1,high_school
BAL,Pennsylvania,2011,2,high_school
BAL,Texas,2011,4,high_school
BAL,Ohio,2011,4,high_school
BAL,Florida,2011,11,high_school
BAL,North Carolina,2011,2,high_school
BAL,Virginia,2011,3,high_school
BAL,Illinois,2011,1,high_school
BAL,California,2011,5,high_school
BAL,Maryland,2011,1,high_school
BAL,Tennessee,2011,2,high_school
BAL,New Jersey,2011,2,high_school
BAL,Minnesota,2011,1,high_school
BAL,Connecticut,2011,1,high_school
BAL,New York,2011,2,high_school
BAL,Nevada,2011,1,high_school
BAL,Arizona,2011,1,high_school
BAL,Iowa,2011,2,high_school
BAL,Nebraska,2011,1,high_school
BAL,Utah,2011,1,high_school
BAL,Virginia,1960,1,birth
BAL,Pennsylvania,1960,3,birth
BAL,Wisconsin,1960,1,birth
BAL,New Jersey,1960,1,birth
BAL,Texas,1960,3,birth
BAL,Oklahoma,1960,2,birth
BAL,Missouri,1960,1,birth
BAL,Alabama,1960,1,birth
BAL,Ohio,1960,3,birth
BAL,North Carolina,1960,1,birth
BAL,North Dakota,1960,1,birth
BAL,West Virginia,1960,1,birth
BAL,Mississippi,1960,1,birth
BAL,Virginia,1960,1,high_school
BAL,Pennsylvania,1960,3,high_school
BAL,Wisconsin,1960,1,high_school
BAL,New Jersey,1960,1,high_school
BAL,Texas,1960,3,high_school
BAL,Oklahoma,1960,2,high_school
BAL,California,1960,1,high_school
BAL,Alabama,1960,1,high_school
BAL,Ohio,1960,3,high_school
BAL,North Carolina,1960,1,high_school
BAL,North Dakota,1960,1,high_school
BAL,West Virginia,1960,1,high_school
BAL,Mississippi,1960,1,high_school
BAL,Michigan,1961,1,birth
BAL,Pennsylvania,1961,3,birth
BAL,New York,1961,1,birth
BAL,Nebraska,1961,1,birth
BAL,New Jersey,1961,1,birth
BAL,Texas,1961,4,birth
BAL,Missouri,1961,1,birth
BAL,Alabama,1961,1,birth
BAL,Ohio,1961,2,birth
BAL,Arkansas,1961,1,birth
BAL,South Carolina,1961,1,birth
BAL,Tennessee,1961,1,birth
BAL,North Dakota,1961,1,birth
BAL,Indiana,1961,1,birth
BAL,West Virginia,1961,1,birth
BAL,Wyoming,1961,1,birth
BAL,California,1961,1,birth
BAL,Michigan,1961,1,high_school
BAL,Pennsylvania,1961,3,high_school
BAL,Ohio,1961,2,high_school
BAL,New York,1961,1,high_school
BAL,Colorado,1961,1,high_school
BAL,New Jersey,1961,1,high_school
BAL,Texas,1961,4,high_school
BAL,California,1961,1,high_school
BAL,Alabama,1961,1,high_school
BAL,South Carolina,1961,1,high_school
BAL,Florida,1961,1,high_school
BAL,Kentucky,1961,1,high_school
BAL,Arkansas,1961,1,high_school
BAL,Missouri,1961,1,high_school
BAL,North Dakota,1961,1,high_school
BAL,Indiana,1961,1,high_school
BAL,West Virginia,1961,1,high_school
BAL,Wyoming,1961,1,high_school
BAL,Texas,1962,5,birth
BAL,Michigan,1962,1,birth
BAL,Pennsylvania,1962,3,birth
BAL,New York,1962,1,birth
BAL,New Jersey,1962,1,birth
BAL,Missouri,1962,1,birth
BAL,Alabama,1962,1,birth
BAL,Arkansas,1962,1,birth
BAL,South Carolina,1962,1,birth
BAL,Louisiana,1962,1,birth
